timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,canada < canada_,usa < idaho,hydrogen,0.0018152455633372883,expExc
20th < 2030,canada < canada_,usa < idaho,hydrogen,0.0018152455633372883,expExc
20th < 2025,canada < canada_,usa < maine,hydrogen,1.8722480566882442e-5,expExc
20th < 2030,canada < canada_,usa < maine,hydrogen,1.8722480566882442e-5,expExc
20th < 2025,canada < canada_,usa < michigan,hydrogen,3.356723935826888e-5,expExc
20th < 2030,canada < canada_,usa < michigan,hydrogen,3.356723935826888e-5,expExc
20th < 2025,canada < canada_,usa < minnesota,hydrogen,0.0003264096311103127,expExc
20th < 2030,canada < canada_,usa < minnesota,hydrogen,0.0003264096311103127,expExc
20th < 2025,canada < canada_,usa < montana,hydrogen,0.023255321506392014,expExc
20th < 2030,canada < canada_,usa < montana,hydrogen,0.023255321506392014,expExc
20th < 2025,canada < canada_,usa < newHampshire,hydrogen,0.0006514765596806417,expExc
20th < 2030,canada < canada_,usa < newHampshire,hydrogen,0.0006514765596806417,expExc
20th < 2025,canada < canada_,usa < newYork,hydrogen,0.024472033418475713,expExc
20th < 2030,canada < canada_,usa < newYork,hydrogen,0.024472033418475713,expExc
20th < 2025,canada < canada_,usa < northDakota,hydrogen,0.00031736314421143135,expExc
20th < 2030,canada < canada_,usa < northDakota,hydrogen,0.00031736314421143135,expExc
20th < 2025,canada < canada_,usa < ohio,hydrogen,2.2178316834622798e-5,expExc
20th < 2030,canada < canada_,usa < ohio,hydrogen,2.2178316834622798e-5,expExc
20th < 2025,canada < canada_,usa < vermont,hydrogen,0.0007683136217063182,expExc
20th < 2030,canada < canada_,usa < vermont,hydrogen,0.0007683136217063182,expExc
20th < 2025,canada < canada_,usa < washington,hydrogen,4.797715248744661e-5,expExc
20th < 2030,canada < canada_,usa < washington,hydrogen,4.797715248744661e-5,expExc
20th < 2025,canada < canada_,usa < wisconsin,hydrogen,0.0001309990660039392,expExc
20th < 2030,canada < canada_,usa < wisconsin,hydrogen,0.0001309990660039392,expExc
20th < 2025,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,4.044210929045123e-5,expExc
20th < 2030,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,4.044210929045123e-5,expExc
20th < 2025,mexico < bajaCalifornia,mexico < noroeste,hydrogen,1.1160862571836445,expExc
20th < 2030,mexico < bajaCalifornia,mexico < noroeste,hydrogen,1.1160862571836445,expExc
20th < 2025,mexico < bajaCalifornia,usa < california,hydrogen,1.1161247169556219,expExc
20th < 2030,mexico < bajaCalifornia,usa < california,hydrogen,1.1161247169556219,expExc
20th < 2025,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.3401714728145538e-5,expExc
20th < 2030,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.3401714728145538e-5,expExc
20th < 2025,mexico < central,mexico < occidental,hydrogen,1.8485791726120966e-5,expExc
20th < 2030,mexico < central,mexico < occidental,hydrogen,1.8485791726120966e-5,expExc
20th < 2025,mexico < central,mexico < oriental,hydrogen,1.9365672337737417e-5,expExc
20th < 2030,mexico < central,mexico < oriental,hydrogen,1.9365672337737417e-5,expExc
20th < 2025,mexico < noreste,mexico < norte,hydrogen,2.0758522470499665e-5,expExc
20th < 2030,mexico < noreste,mexico < norte,hydrogen,2.0758522470499665e-5,expExc
20th < 2025,mexico < noreste,mexico < occidental,hydrogen,1.4130469223259284e-5,expExc
20th < 2030,mexico < noreste,mexico < occidental,hydrogen,1.4130469223259284e-5,expExc
20th < 2025,mexico < noreste,mexico < oriental,hydrogen,2.1585333819922826e-5,expExc
20th < 2030,mexico < noreste,mexico < oriental,hydrogen,2.1585333819922826e-5,expExc
20th < 2025,mexico < noroeste,mexico < norte,hydrogen,2.5973922573733402e-5,expExc
20th < 2030,mexico < noroeste,mexico < norte,hydrogen,2.5973922573733402e-5,expExc
20th < 2025,mexico < noroeste,mexico < occidental,hydrogen,1.1160659288318306,expExc
20th < 2030,mexico < noroeste,mexico < occidental,hydrogen,1.1160659288318306,expExc
20th < 2025,mexico < norte,mexico < occidental,hydrogen,1.4137008930893304e-5,expExc
20th < 2030,mexico < norte,mexico < occidental,hydrogen,1.4137008930893304e-5,expExc
20th < 2025,mexico < occidental,mexico < oriental,hydrogen,1.1160303490024175,expExc
20th < 2030,mexico < occidental,mexico < oriental,hydrogen,1.1160303490024175,expExc
20th < 2025,mexico < oriental,mexico < peninsular,hydrogen,1.6404765331274044e-5,expExc
20th < 2030,mexico < oriental,mexico < peninsular,hydrogen,1.6404765331274044e-5,expExc
20th < 2025,usa < alabama,usa < florida,hydrogen,1.3283826438483182e-5,expExc
20th < 2030,usa < alabama,usa < florida,hydrogen,1.3283826438483182e-5,expExc
20th < 2025,usa < alabama,usa < georgia,hydrogen,1.337231640394303e-5,expExc
20th < 2030,usa < alabama,usa < georgia,hydrogen,1.337231640394303e-5,expExc
20th < 2025,usa < alabama,usa < mississippi,hydrogen,1.5614476842773346e-5,expExc
20th < 2030,usa < alabama,usa < mississippi,hydrogen,1.5614476842773346e-5,expExc
20th < 2025,usa < alabama,usa < tennessee,hydrogen,1.3506199538471103e-5,expExc
20th < 2030,usa < alabama,usa < tennessee,hydrogen,1.3506199538471103e-5,expExc
20th < 2025,usa < arizona,usa < california,hydrogen,0.1415732954513626,expExc
20th < 2030,usa < arizona,usa < california,hydrogen,0.1415732954513626,expExc
20th < 2025,usa < arizona,usa < colorado,hydrogen,0.014185926095939896,expExc
20th < 2030,usa < arizona,usa < colorado,hydrogen,0.014185926095939896,expExc
20th < 2025,usa < arizona,usa < nevada,hydrogen,0.009679707496711445,expExc
20th < 2030,usa < arizona,usa < nevada,hydrogen,0.009679707496711445,expExc
20th < 2025,usa < arizona,usa < newMexico,hydrogen,0.00018231528014888646,expExc
20th < 2030,usa < arizona,usa < newMexico,hydrogen,0.00018231528014888646,expExc
20th < 2025,usa < arizona,usa < utah,hydrogen,1.2768100562036078e-5,expExc
20th < 2030,usa < arizona,usa < utah,hydrogen,1.2768100562036078e-5,expExc
20th < 2025,usa < arkansas,usa < louisiana,hydrogen,1.3494086426727337e-5,expExc
20th < 2030,usa < arkansas,usa < louisiana,hydrogen,1.3494086426727337e-5,expExc
20th < 2025,usa < arkansas,usa < mississippi,hydrogen,1.77947310286861e-5,expExc
20th < 2030,usa < arkansas,usa < mississippi,hydrogen,1.77947310286861e-5,expExc
20th < 2025,usa < arkansas,usa < missouri,hydrogen,1.798279052202536e-5,expExc
20th < 2030,usa < arkansas,usa < missouri,hydrogen,1.798279052202536e-5,expExc
20th < 2025,usa < arkansas,usa < oklahoma,hydrogen,5.095545469129454e-5,expExc
20th < 2030,usa < arkansas,usa < oklahoma,hydrogen,5.095545469129454e-5,expExc
20th < 2025,usa < arkansas,usa < tennessee,hydrogen,3.464668563261486e-5,expExc
20th < 2030,usa < arkansas,usa < tennessee,hydrogen,3.464668563261486e-5,expExc
20th < 2025,usa < arkansas,usa < texas,hydrogen,1.6094181065437246e-5,expExc
20th < 2030,usa < arkansas,usa < texas,hydrogen,1.6094181065437246e-5,expExc
20th < 2025,usa < california,usa < nevada,hydrogen,0.16000261139892036,expExc
20th < 2030,usa < california,usa < nevada,hydrogen,0.16000261139892036,expExc
20th < 2025,usa < california,usa < oregon,hydrogen,6.093345893917905e-5,expExc
20th < 2030,usa < california,usa < oregon,hydrogen,6.093345893917905e-5,expExc
20th < 2025,usa < california,usa < utah,hydrogen,0.07452961167718064,expExc
20th < 2030,usa < california,usa < utah,hydrogen,0.07452961167718064,expExc
20th < 2025,usa < colorado,usa < kansas,hydrogen,6.144920130582315e-5,expExc
20th < 2030,usa < colorado,usa < kansas,hydrogen,6.144920130582315e-5,expExc
20th < 2025,usa < colorado,usa < nebraska,hydrogen,0.00010053496752113863,expExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,0.00010053496752113863,expExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,0.00039606052333266794,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,0.00039606052333266794,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,0.008415522057815303,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,0.008415522057815303,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,0.017062491332968027,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,0.017062491332968027,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,0.0029823914407161385,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,0.0029823914407161385,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,0.004420834380176207,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,0.004420834380176207,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,4.303745560114617e-5,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,4.303745560114617e-5,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,2.970685373522011e-5,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,2.970685373522011e-5,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,2.4919218160830302e-5,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,2.4919218160830302e-5,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,3.237363761163217e-5,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,3.237363761163217e-5,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,1.4323639584950199e-5,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,1.4323639584950199e-5,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,1.3080873033564084e-5,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,1.3080873033564084e-5,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,1.3708506305037826e-5,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,1.3708506305037826e-5,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,1.302514013449769e-5,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,1.302514013449769e-5,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,1.3432840011267595e-5,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,1.3432840011267595e-5,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,2.267466377462685e-5,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,2.267466377462685e-5,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,7.36256337514166e-5,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,7.36256337514166e-5,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,2.6391420916238484e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,2.6391420916238484e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,1.4180579878012375e-5,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,1.4180579878012375e-5,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,1.5845501267028213e-5,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,1.5845501267028213e-5,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,0.001830606852837461,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,0.001830606852837461,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,0.00018413426112235843,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,0.00018413426112235843,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,6.64242236062485e-5,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,6.64242236062485e-5,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,4.314973580484342e-5,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,4.314973580484342e-5,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,4.798898683949555e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,4.798898683949555e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,0.00011138631972571367,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,0.00011138631972571367,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,2.4015660914199043e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,2.4015660914199043e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,0.00014113073080164796,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,0.00014113073080164796,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,3.982306318702893e-5,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,3.982306318702893e-5,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.015988442958202294,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.015988442958202294,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,1.97216024662535e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,1.97216024662535e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,2.0027148185739114e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,2.0027148185739114e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,5.935574153352598e-5,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,5.935574153352598e-5,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,1.8053597935986102e-5,expExc
