timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,mexico < noreste,mexico < norte,hydrogen,8.805167529337085e-5,expExc
20th < 2030,mexico < noreste,mexico < norte,hydrogen,8.805167529337085e-5,expExc
20th < 2025,mexico < noreste,mexico < occidental,hydrogen,1.642924552330405e-5,expExc
20th < 2030,mexico < noreste,mexico < occidental,hydrogen,1.642924552330405e-5,expExc
20th < 2025,mexico < noreste,mexico < oriental,hydrogen,0.007809613052911949,expExc
20th < 2030,mexico < noreste,mexico < oriental,hydrogen,0.007809613052911949,expExc
20th < 2025,mexico < noroeste,mexico < norte,hydrogen,4.376296683548719e-5,expExc
20th < 2030,mexico < noroeste,mexico < norte,hydrogen,4.376296683548719e-5,expExc
20th < 2025,mexico < noroeste,mexico < occidental,hydrogen,1.1247476713935294,expExc
20th < 2030,mexico < noroeste,mexico < occidental,hydrogen,1.1247476713935294,expExc
20th < 2025,mexico < norte,mexico < occidental,hydrogen,5.9328700165719563e-5,expExc
20th < 2030,mexico < norte,mexico < occidental,hydrogen,5.9328700165719563e-5,expExc
20th < 2025,mexico < occidental,mexico < oriental,hydrogen,1.1317287366387576,expExc
20th < 2030,mexico < occidental,mexico < oriental,hydrogen,1.1317287366387576,expExc
20th < 2025,mexico < oriental,mexico < peninsular,hydrogen,9.858559610702569e-5,expExc
20th < 2030,mexico < oriental,mexico < peninsular,hydrogen,9.858559610702569e-5,expExc
20th < 2025,usa < alabama,usa < florida,hydrogen,0.01614859706195487,expExc
20th < 2030,usa < alabama,usa < florida,hydrogen,0.01614859706195487,expExc
20th < 2025,usa < alabama,usa < georgia,hydrogen,1.2212193249409906e-5,expExc
20th < 2030,usa < alabama,usa < georgia,hydrogen,1.2212193249409906e-5,expExc
20th < 2025,usa < alabama,usa < mississippi,hydrogen,0.0020189050878727435,expExc
20th < 2030,usa < alabama,usa < mississippi,hydrogen,0.0020189050878727435,expExc
20th < 2025,usa < alabama,usa < tennessee,hydrogen,0.0016389661180004045,expExc
20th < 2030,usa < alabama,usa < tennessee,hydrogen,0.0016389661180004045,expExc
20th < 2025,usa < arizona,usa < california,hydrogen,0.1733056142286524,expExc
20th < 2030,usa < arizona,usa < california,hydrogen,0.1733056142286524,expExc
20th < 2025,usa < arizona,usa < colorado,hydrogen,0.004581478155601817,expExc
20th < 2030,usa < arizona,usa < colorado,hydrogen,0.004581478155601817,expExc
20th < 2025,usa < arizona,usa < nevada,hydrogen,1.2813723200962311e-5,expExc
20th < 2030,usa < arizona,usa < nevada,hydrogen,1.2813723200962311e-5,expExc
20th < 2025,usa < arizona,usa < newMexico,hydrogen,9.650858759771672e-5,expExc
20th < 2030,usa < arizona,usa < newMexico,hydrogen,9.650858759771672e-5,expExc
20th < 2025,usa < arizona,usa < utah,hydrogen,1.21916049458793e-5,expExc
20th < 2030,usa < arizona,usa < utah,hydrogen,1.21916049458793e-5,expExc
20th < 2025,usa < arkansas,usa < louisiana,hydrogen,1.7991821768394226e-5,expExc
20th < 2030,usa < arkansas,usa < louisiana,hydrogen,1.7991821768394226e-5,expExc
20th < 2025,usa < arkansas,usa < mississippi,hydrogen,0.001914905610600072,expExc
20th < 2030,usa < arkansas,usa < mississippi,hydrogen,0.001914905610600072,expExc
20th < 2025,usa < arkansas,usa < missouri,hydrogen,3.8434236836130424e-5,expExc
20th < 2030,usa < arkansas,usa < missouri,hydrogen,3.8434236836130424e-5,expExc
20th < 2025,usa < arkansas,usa < oklahoma,hydrogen,0.00018555879360380203,expExc
20th < 2030,usa < arkansas,usa < oklahoma,hydrogen,0.00018555879360380203,expExc
20th < 2025,usa < arkansas,usa < tennessee,hydrogen,0.0034759580921667225,expExc
20th < 2030,usa < arkansas,usa < tennessee,hydrogen,0.0034759580921667225,expExc
20th < 2025,usa < arkansas,usa < texas,hydrogen,3.309876468677453e-5,expExc
20th < 2030,usa < arkansas,usa < texas,hydrogen,3.309876468677453e-5,expExc
20th < 2025,usa < california,usa < nevada,hydrogen,0.1341713633591825,expExc
20th < 2030,usa < california,usa < nevada,hydrogen,0.1341713633591825,expExc
20th < 2025,usa < california,usa < oregon,hydrogen,6.44814640291058e-5,expExc
20th < 2030,usa < california,usa < oregon,hydrogen,6.44814640291058e-5,expExc
20th < 2025,usa < california,usa < utah,hydrogen,0.07458817146818211,expExc
20th < 2030,usa < california,usa < utah,hydrogen,0.07458817146818211,expExc
20th < 2025,usa < colorado,usa < kansas,hydrogen,0.0001139667524243371,expExc
20th < 2030,usa < colorado,usa < kansas,hydrogen,0.0001139667524243371,expExc
20th < 2025,usa < colorado,usa < nebraska,hydrogen,0.0012844913917514505,expExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,0.0012844913917514505,expExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,0.0005345888142593202,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,0.0005345888142593202,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,0.004371294610589001,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,0.004371294610589001,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,0.009021817198996558,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,0.009021817198996558,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,0.000949976483851988,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,0.000949976483851988,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,0.0035095327977803055,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,0.0035095327977803055,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,1.4372037059183695e-5,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,1.4372037059183695e-5,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,0.0008048709838488295,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,0.0008048709838488295,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,2.123724325346571e-5,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,2.123724325346571e-5,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,3.701843150198795e-5,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,3.701843150198795e-5,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,1.978605470270934e-5,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,1.978605470270934e-5,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,0.0031715582443861004,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,0.0031715582443861004,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,5.906111676703481e-5,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,5.906111676703481e-5,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,5.472856142918283e-5,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,5.472856142918283e-5,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,0.002744265129528317,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,0.002744265129528317,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,1.7030847106325574e-5,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,1.7030847106325574e-5,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,0.00010160507622943208,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,0.00010160507622943208,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,2.4227097626168885e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,2.4227097626168885e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,2.7937115593834198e-5,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,2.7937115593834198e-5,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,1.3912022726378718e-5,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,1.3912022726378718e-5,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,2.444388979743574e-5,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,2.444388979743574e-5,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,1.851507988708323e-5,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,1.851507988708323e-5,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,2.112295746042322e-5,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,2.112295746042322e-5,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,2.5547780917969156e-5,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,2.5547780917969156e-5,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,2.0770663641179953e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,2.0770663641179953e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,1.804377140538593e-5,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,1.804377140538593e-5,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,1.4651875498494698e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,1.4651875498494698e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,0.0002925968787607097,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,0.0002925968787607097,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,1.530391212446174e-5,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,1.530391212446174e-5,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.009475591008005341,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.009475591008005341,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,1.761607272442435e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,1.761607272442435e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,1.34627236732647e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,1.34627236732647e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,3.0458321628002177e-5,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,3.0458321628002177e-5,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,1.2984219005923592e-5,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,1.2984219005923592e-5,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,1.8980792604497603e-5,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,1.8980792604497603e-5,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,2.532611095868585e-5,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,2.532611095868585e-5,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,1.4411886382417386e-5,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,1.4411886382417386e-5,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,8.127101487816691e-5,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,8.127101487816691e-5,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,5.7843734177487564e-5,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,5.7843734177487564e-5,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,0.0017052906150978684,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,0.0017052906150978684,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,1.7997394349563086e-5,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,1.7997394349563086e-5,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,1.4688260251242e-5,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,1.4688260251242e-5,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,1.3037476719120867e-5,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,1.3037476719120867e-5,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,0.00010027290271004668,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,0.00010027290271004668,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,5.11098039050345e-5,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,5.11098039050345e-5,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,2.0643161482740447e-5,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,2.0643161482740447e-5,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,1.6443028208997833e-5,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,1.6443028208997833e-5,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,1.3378859372627906e-5,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,1.3378859372627906e-5,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,1.6708058508205154e-5,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,1.6708058508205154e-5,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,0.0067939922343152725,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,0.0067939922343152725,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,0.010166816106039893,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,0.010166816106039893,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,0.00011809463617124249,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,0.00011809463617124249,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,5.351211845611684e-5,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,5.351211845611684e-5,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,3.9815571098440766e-5,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,3.9815571098440766e-5,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,2.0660992168729853e-5,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,2.0660992168729853e-5,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,1.4062051446462145e-5,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,1.4062051446462145e-5,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,1.7106761881008865e-5,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,1.7106761881008865e-5,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,1.682540401350886e-5,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,1.682540401350886e-5,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,1.3542590099564067e-5,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,1.3542590099564067e-5,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,5.7757906150402715e-5,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,5.7757906150402715e-5,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,1.732092378659534e-5,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,1.732092378659534e-5,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,6.085000686689469e-5,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,6.085000686689469e-5,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,1.3437475195998111e-5,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,1.3437475195998111e-5,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,1.4847406079335938e-5,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,1.4847406079335938e-5,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,1.637071928775549e-5,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,1.637071928775549e-5,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,2.54531546243706e-5,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,2.54531546243706e-5,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,0.00035337597221457947,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,0.00035337597221457947,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,1.5863140067459686e-5,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,1.5863140067459686e-5,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,1.3248915704343553e-5,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,1.3248915704343553e-5,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,1.531840201384812e-5,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,1.531840201384812e-5,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.033656125601492615,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.033656125601492615,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,0.010326217362662052,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,0.010326217362662052,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,1.617602844796321e-5,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,1.617602844796321e-5,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,0.001993400416414116,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,0.001993400416414116,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,9.437009995871755e-5,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,9.437009995871755e-5,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,2.0492824147129054e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,2.0492824147129054e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,0.0007429730012209115,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,0.0007429730012209115,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,1.7640239149492236e-5,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,1.7640239149492236e-5,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,2.9682484495370033e-5,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,2.9682484495370033e-5,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,1.6507992113742467e-5,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,1.6507992113742467e-5,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,2.5017722405603847e-5,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,2.5017722405603847e-5,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,1.5415627509013973e-5,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,1.5415627509013973e-5,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,0.012471516932804762,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,0.012471516932804762,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,2.7637956888371125e-5,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,2.7637956888371125e-5,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,0.0003445069652399183,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,0.0003445069652399183,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,3.8475823985467396e-5,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,3.8475823985467396e-5,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,1.6198235635141366e-5,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,1.6198235635141366e-5,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,1.992652497356236e-5,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,1.992652497356236e-5,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,1.258472588553974e-5,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,1.258472588553974e-5,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,0.0005923105476711791,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,0.0005923105476711791,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,1.2831289309515419e-5,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,1.2831289309515419e-5,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,0.01326007767074015,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,0.01326007767074015,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,9.919244691582559e-6,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,9.919244691582559e-6,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,6.762523566606899e-5,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,6.762523566606899e-5,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,0.0016812912308389685,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,0.0016812912308389685,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,0.00039580028512003454,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,0.00039580028512003454,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,0.0034085052384239863,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,0.0034085052384239863,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,0.013351869221046565,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,0.013351869221046565,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,0.0017026164831680424,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,0.0017026164831680424,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,9.230009445375498e-5,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,9.230009445375498e-5,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,4.594226627430859e-5,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,4.594226627430859e-5,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,2.2264848986730007e-5,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,2.2264848986730007e-5,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,4.797440585208842e-5,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,4.797440585208842e-5,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.27034563142860624,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.27034563142860624,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.0069569518946113965,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.0069569518946113965,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.2775094050839825,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.2775094050839825,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.701928268432083e-5,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.701928268432083e-5,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,5.045076189577002e-7,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,5.045076189577002e-7,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,1.8431150938861318e-5,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,1.8431150938861318e-5,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,5.755652567901907e-7,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,5.755652567901907e-7,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,2.399585403279744e-6,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,2.399585403279744e-6,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,1.133978217571492e-6,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,1.133978217571492e-6,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,2.4075651000465322e-6,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,2.4075651000465322e-6,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,0.0068824161876255684,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,0.0068824161876255684,expExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,6.233321731174133e-7,expExc
30th < 2040,mexico < norte,mexico < occidental,hydrogen,6.233321731174133e-7,expExc
30th < 2035,mexico < occidental,mexico < oriental,hydrogen,7.054541517818428e-7,expExc
