timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,usa < colorado,usa < newMexico,hydrogen,0.00036124688397452776,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,0.00036124688397452776,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,0.01814701991388055,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,0.01814701991388055,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,9.87382192277186e-5,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,9.87382192277186e-5,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,6.897596178513929e-6,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,6.897596178513929e-6,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,0.0008398697391058016,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,0.0008398697391058016,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,0.005416291775231034,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,0.005416291775231034,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,1.7659128076411864e-5,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,1.7659128076411864e-5,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,7.731347319996125e-6,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,7.731347319996125e-6,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,9.590654201584665e-6,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,9.590654201584665e-6,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,8.426001788090492e-6,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,8.426001788090492e-6,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,9.194398931549028e-6,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,9.194398931549028e-6,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,6.5966761272548834e-6,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,6.5966761272548834e-6,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,6.582856727224792e-6,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,6.582856727224792e-6,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,6.9724139887851494e-6,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,6.9724139887851494e-6,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,6.7158098013679465e-6,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,6.7158098013679465e-6,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,0.0031086819312776933,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,0.0031086819312776933,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,1.1655996244895447e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,1.1655996244895447e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,0.0005633076157204727,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,0.0005633076157204727,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,7.946968851553106e-6,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,7.946968851553106e-6,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,2.6262582136959423e-5,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,2.6262582136959423e-5,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,9.131956872293816e-6,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,9.131956872293816e-6,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,7.609289156302274e-6,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,7.609289156302274e-6,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,7.3680246176169714e-6,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,7.3680246176169714e-6,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,1.1296265874792992e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,1.1296265874792992e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,1.080053285456881e-5,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,1.080053285456881e-5,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,1.9477094690693478e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,1.9477094690693478e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,7.879224442795787e-6,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,7.879224442795787e-6,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,0.0064077165314019476,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,0.0064077165314019476,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.006152082327763448,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.006152082327763448,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,1.8215405694433316e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,1.8215405694433316e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,1.3256781034955808e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,1.3256781034955808e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,8.680850381318839e-6,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,8.680850381318839e-6,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,6.861563759845011e-6,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,6.861563759845011e-6,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,1.455972722915248e-5,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,1.455972722915248e-5,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,7.221399353460627e-6,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,7.221399353460627e-6,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,8.210716835358566e-6,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,8.210716835358566e-6,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,9.164914506740194e-6,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,9.164914506740194e-6,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,9.645085123843922e-6,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,9.645085123843922e-6,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,1.4616984670910242e-5,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,1.4616984670910242e-5,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,8.192791872337761e-6,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,8.192791872337761e-6,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,6.868721923586952e-6,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,6.868721923586952e-6,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,1.2617286153928486e-5,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,1.2617286153928486e-5,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,7.822205734133347e-6,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,7.822205734133347e-6,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,7.421163641065698e-6,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,7.421163641065698e-6,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,1.7617554037377903e-5,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,1.7617554037377903e-5,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,1.2815459157052344e-5,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,1.2815459157052344e-5,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,1.0469447105369327e-5,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,1.0469447105369327e-5,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,7.038321786004817e-6,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,7.038321786004817e-6,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,0.026032166973580205,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,0.026032166973580205,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,0.009732225922325742,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,0.009732225922325742,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,7.051044873137547e-6,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,7.051044873137547e-6,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,0.005624017148817325,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,0.005624017148817325,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,7.429683809632213e-6,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,7.429683809632213e-6,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,6.4770128343383115e-6,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,6.4770128343383115e-6,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,6.4080611845188936e-6,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,6.4080611845188936e-6,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,1.2507079789748495e-5,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,1.2507079789748495e-5,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,6.548853523253492e-6,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,6.548853523253492e-6,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,7.575836875289449e-6,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,7.575836875289449e-6,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,7.396493262118897e-6,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,7.396493262118897e-6,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,1.2481142360546441e-5,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,1.2481142360546441e-5,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,7.125625976735236e-6,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,7.125625976735236e-6,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,6.985407345415206e-6,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,6.985407345415206e-6,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,1.2631440837208087e-5,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,1.2631440837208087e-5,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,4.39786326507686e-5,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,4.39786326507686e-5,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,1.0045078376179112e-5,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,1.0045078376179112e-5,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,1.0884819769159442e-5,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,1.0884819769159442e-5,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,1.0015442686623786e-5,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,1.0015442686623786e-5,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,1.3255811941034471e-5,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,1.3255811941034471e-5,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,2.3721772751054814e-5,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,2.3721772751054814e-5,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.10110148008145783,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.10110148008145783,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,1.4870340228037803e-5,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,1.4870340228037803e-5,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,8.185173701742447e-6,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,8.185173701742447e-6,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,6.907143912703495e-6,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,6.907143912703495e-6,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,0.0009439565308338347,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,0.0009439565308338347,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,7.232526657302838e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,7.232526657302838e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,0.003525996956747571,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,0.003525996956747571,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,1.1143062208065747e-5,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,1.1143062208065747e-5,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,6.507135433154978e-6,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,6.507135433154978e-6,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,6.812959000238238e-6,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,6.812959000238238e-6,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,8.016189645381714e-6,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,8.016189645381714e-6,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,1.2347819008647421e-5,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,1.2347819008647421e-5,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,2.0530146944606448e-5,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,2.0530146944606448e-5,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,8.172761343542083e-6,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,8.172761343542083e-6,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,6.301465787349051e-6,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,6.301465787349051e-6,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,7.229290602007478e-6,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,7.229290602007478e-6,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,2.2317091674202724e-5,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,2.2317091674202724e-5,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,1.0010239789089573e-5,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,1.0010239789089573e-5,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,9.74317282581102e-6,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,9.74317282581102e-6,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,1.2058770499410314e-5,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,1.2058770499410314e-5,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,9.094113437952958e-6,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,9.094113437952958e-6,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,8.878823812274257e-6,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,8.878823812274257e-6,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,3.1901338439300072e-6,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,3.1901338439300072e-6,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,6.830168676265741e-7,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,6.830168676265741e-7,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,0.006241989424926164,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,0.006241989424926164,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,0.0016272296545376615,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,0.0016272296545376615,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,0.0038210928635680694,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,0.0038210928635680694,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,9.756800795508872e-7,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,9.756800795508872e-7,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,0.006077682814220185,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,0.006077682814220185,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,6.766789412695844e-7,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,6.766789412695844e-7,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,0.0006448074281730365,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,0.0006448074281730365,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,1.7174668046437585e-7,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,1.7174668046437585e-7,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,0.03756251540157365,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,0.03756251540157365,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.21758377742010615,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.21758377742010615,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.5140493811489059,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.5140493811489059,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.47283837161458797,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.47283837161458797,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.045938765412463e-6,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.045938765412463e-6,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,2.1485492807181464e-5,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,2.1485492807181464e-5,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,1.591714724442581e-5,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,1.591714724442581e-5,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,8.675448344911537e-5,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,8.675448344911537e-5,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,1.0701764302228652e-5,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,1.0701764302228652e-5,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,2.0262073806324496e-5,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,2.0262073806324496e-5,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,9.775862323242916e-5,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,9.775862323242916e-5,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,0.5139464777359616,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,0.5139464777359616,expExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,5.5251314858584395e-6,expExc
30th < 2040,mexico < norte,mexico < occidental,hydrogen,5.5251314858584395e-6,expExc
30th < 2035,mexico < occidental,mexico < oriental,hydrogen,0.5139067456348382,expExc
