timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2030,mexico < norte,mexico < occidental,hydrogen,1.758231655064237e-5,expExc
20th < 2025,mexico < occidental,mexico < oriental,hydrogen,0.8225951287965811,expExc
20th < 2030,mexico < occidental,mexico < oriental,hydrogen,0.8225951287965811,expExc
20th < 2025,mexico < oriental,mexico < peninsular,hydrogen,1.357083775387389e-5,expExc
20th < 2030,mexico < oriental,mexico < peninsular,hydrogen,1.357083775387389e-5,expExc
20th < 2025,usa < alabama,usa < florida,hydrogen,0.0009377028090028921,expExc
20th < 2030,usa < alabama,usa < florida,hydrogen,0.0009377028090028921,expExc
20th < 2025,usa < alabama,usa < georgia,hydrogen,1.1062411083071016e-5,expExc
20th < 2030,usa < alabama,usa < georgia,hydrogen,1.1062411083071016e-5,expExc
20th < 2025,usa < alabama,usa < mississippi,hydrogen,0.0006121255487483126,expExc
20th < 2030,usa < alabama,usa < mississippi,hydrogen,0.0006121255487483126,expExc
20th < 2025,usa < alabama,usa < tennessee,hydrogen,0.0003089434444858833,expExc
20th < 2030,usa < alabama,usa < tennessee,hydrogen,0.0003089434444858833,expExc
20th < 2025,usa < arizona,usa < california,hydrogen,0.07288958570033682,expExc
20th < 2030,usa < arizona,usa < california,hydrogen,0.07288958570033682,expExc
20th < 2025,usa < arizona,usa < colorado,hydrogen,0.004245566359341464,expExc
20th < 2030,usa < arizona,usa < colorado,hydrogen,0.004245566359341464,expExc
20th < 2025,usa < arizona,usa < nevada,hydrogen,1.521300845346321e-5,expExc
20th < 2030,usa < arizona,usa < nevada,hydrogen,1.521300845346321e-5,expExc
20th < 2025,usa < arizona,usa < newMexico,hydrogen,2.2247189166684188e-5,expExc
20th < 2030,usa < arizona,usa < newMexico,hydrogen,2.2247189166684188e-5,expExc
20th < 2025,usa < arizona,usa < utah,hydrogen,1.0351251804376305e-5,expExc
20th < 2030,usa < arizona,usa < utah,hydrogen,1.0351251804376305e-5,expExc
20th < 2025,usa < arkansas,usa < louisiana,hydrogen,1.098525755537498e-5,expExc
20th < 2030,usa < arkansas,usa < louisiana,hydrogen,1.098525755537498e-5,expExc
20th < 2025,usa < arkansas,usa < mississippi,hydrogen,0.0002443717480975623,expExc
20th < 2030,usa < arkansas,usa < mississippi,hydrogen,0.0002443717480975623,expExc
20th < 2025,usa < arkansas,usa < missouri,hydrogen,3.030367741490094e-5,expExc
20th < 2030,usa < arkansas,usa < missouri,hydrogen,3.030367741490094e-5,expExc
20th < 2025,usa < arkansas,usa < oklahoma,hydrogen,2.1575226212923992e-5,expExc
20th < 2030,usa < arkansas,usa < oklahoma,hydrogen,2.1575226212923992e-5,expExc
20th < 2025,usa < arkansas,usa < tennessee,hydrogen,0.00046408153193607654,expExc
20th < 2030,usa < arkansas,usa < tennessee,hydrogen,0.00046408153193607654,expExc
20th < 2025,usa < arkansas,usa < texas,hydrogen,0.000725315762197966,expExc
20th < 2030,usa < arkansas,usa < texas,hydrogen,0.000725315762197966,expExc
20th < 2025,usa < california,usa < nevada,hydrogen,0.0001630777588997749,expExc
20th < 2030,usa < california,usa < nevada,hydrogen,0.0001630777588997749,expExc
20th < 2025,usa < california,usa < oregon,hydrogen,0.00017508000685483285,expExc
20th < 2030,usa < california,usa < oregon,hydrogen,0.00017508000685483285,expExc
20th < 2025,usa < california,usa < utah,hydrogen,0.05869268552573018,expExc
20th < 2030,usa < california,usa < utah,hydrogen,0.05869268552573018,expExc
20th < 2025,usa < colorado,usa < kansas,hydrogen,2.0584577856186226e-5,expExc
20th < 2030,usa < colorado,usa < kansas,hydrogen,2.0584577856186226e-5,expExc
20th < 2025,usa < colorado,usa < nebraska,hydrogen,1.7309681054809492e-5,expExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,1.7309681054809492e-5,expExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,0.003353201068287867,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,0.003353201068287867,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,0.010377877185632604,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,0.010377877185632604,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,0.004839114315633165,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,0.004839114315633165,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,5.4034803393648636e-5,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,5.4034803393648636e-5,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,0.00026373477894641654,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,0.00026373477894641654,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,0.0018067949609209722,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,0.0018067949609209722,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,1.9391936322572506e-5,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,1.9391936322572506e-5,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,1.2379415966791613e-5,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,1.2379415966791613e-5,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,1.9067382958323546e-5,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,1.9067382958323546e-5,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,1.324716035489833e-5,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,1.324716035489833e-5,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,0.0005282281539449575,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,0.0005282281539449575,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,4.483080408453917e-5,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,4.483080408453917e-5,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,2.2760962824797103e-5,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,2.2760962824797103e-5,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,0.0004086998524306521,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,0.0004086998524306521,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,1.2895857435402425e-5,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,1.2895857435402425e-5,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,0.0038913579379869544,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,0.0038913579379869544,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,6.255431265363875e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,6.255431265363875e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,0.02522613304810564,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,0.02522613304810564,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,1.0528940206239935e-5,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,1.0528940206239935e-5,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,2.1091111584228685e-5,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,2.1091111584228685e-5,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,1.2768260244789638e-5,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,1.2768260244789638e-5,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,1.2413051975140769e-5,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,1.2413051975140769e-5,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,1.5256231771996199e-5,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,1.5256231771996199e-5,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,1.6816542989523905e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,1.6816542989523905e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,1.8248842769952497e-5,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,1.8248842769952497e-5,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,1.733688432294696e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,1.733688432294696e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,4.9685267588796684e-5,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,4.9685267588796684e-5,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,2.0839668994594993e-5,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,2.0839668994594993e-5,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.017879744837318863,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.017879744837318863,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,1.6832868896322857e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,1.6832868896322857e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,1.7070091262006898e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,1.7070091262006898e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,1.4088647645889119e-5,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,1.4088647645889119e-5,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,1.2157485187453117e-5,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,1.2157485187453117e-5,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,1.5767254062397595e-5,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,1.5767254062397595e-5,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,1.384685790979863e-5,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,1.384685790979863e-5,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,1.2391345510086725e-5,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,1.2391345510086725e-5,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,1.654441639393081e-5,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,1.654441639393081e-5,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,3.962831332107101e-5,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,3.962831332107101e-5,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,6.633390503626491e-5,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,6.633390503626491e-5,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,5.613263386599249e-5,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,5.613263386599249e-5,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,1.8250475170868222e-5,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,1.8250475170868222e-5,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,1.6489355221649615e-5,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,1.6489355221649615e-5,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,0.00036446882825242883,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,0.00036446882825242883,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,0.00036539662701150796,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,0.00036539662701150796,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,1.7146620328566392e-5,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,1.7146620328566392e-5,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,1.4772177279950372e-5,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,1.4772177279950372e-5,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,1.4854354558071217e-5,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,1.4854354558071217e-5,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,1.2383861465704944e-5,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,1.2383861465704944e-5,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,0.007632745293582006,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,0.007632745293582006,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,0.032229635169223086,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,0.032229635169223086,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,1.2759528766750821e-5,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,1.2759528766750821e-5,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,3.9349460610676884e-5,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,3.9349460610676884e-5,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,2.283232679381337e-5,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,2.283232679381337e-5,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,1.2012484420262402e-5,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,1.2012484420262402e-5,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,1.0564819905983924e-5,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,1.0564819905983924e-5,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,1.4651679606233305e-5,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,1.4651679606233305e-5,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,1.140242603134299e-5,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,1.140242603134299e-5,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,1.1961851429344302e-5,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,1.1961851429344302e-5,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,1.4070859727261486e-5,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,1.4070859727261486e-5,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,3.867189156610104e-5,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,3.867189156610104e-5,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,5.4996113292968086e-5,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,5.4996113292968086e-5,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,1.1973386940173193e-5,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,1.1973386940173193e-5,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,1.4248460377834321e-5,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,1.4248460377834321e-5,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,4.299070308510788e-5,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,4.299070308510788e-5,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,1.4302941745879314e-5,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,1.4302941745879314e-5,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,1.7829140213058803e-5,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,1.7829140213058803e-5,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,1.3918952363019489e-5,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,1.3918952363019489e-5,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,1.5032996808242635e-5,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,1.5032996808242635e-5,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,1.7629410676621043e-5,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,1.7629410676621043e-5,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.10703062488852147,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.10703062488852147,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,0.0026135734603047836,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,0.0026135734603047836,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,1.5385959377173084e-5,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,1.5385959377173084e-5,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,0.004559600814725404,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,0.004559600814725404,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,2.251104973946629e-5,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,2.251104973946629e-5,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,6.939812526871626e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,6.939812526871626e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,0.002100262438450841,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,0.002100262438450841,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,1.8948511552333746e-5,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,1.8948511552333746e-5,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,1.423088076781298e-5,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,1.423088076781298e-5,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,1.7741122466104696e-5,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,1.7741122466104696e-5,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,3.60596124898815e-5,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,3.60596124898815e-5,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,1.462850286708454e-5,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,1.462850286708454e-5,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,0.0026279145002961607,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,0.0026279145002961607,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,2.1383874293178546e-5,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,2.1383874293178546e-5,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,0.0046939083518620665,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,0.0046939083518620665,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,0.00011853690361213349,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,0.00011853690361213349,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,1.8111124443538014e-5,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,1.8111124443538014e-5,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,1.9684045672626654e-5,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,1.9684045672626654e-5,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,1.29432983144731e-5,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,1.29432983144731e-5,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,6.879500060144123e-5,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,6.879500060144123e-5,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,1.417771243183288e-5,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,1.417771243183288e-5,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,8.062555956963479e-7,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,8.062555956963479e-7,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,7.435193579804732e-6,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,7.435193579804732e-6,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,1.8606343544644611e-6,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,1.8606343544644611e-6,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,0.0003541913010523185,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,0.0003541913010523185,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,0.029045442674092606,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,0.029045442674092606,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,0.007509251006012303,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,0.007509251006012303,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,0.029395034256642687,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,0.029395034256642687,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,0.00035968139327165617,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,0.00035968139327165617,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,0.0014282299010211406,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,0.0014282299010211406,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,2.6827428749675705e-5,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,2.6827428749675705e-5,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,6.583397474448515e-7,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,6.583397474448515e-7,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,5.472350102823763e-5,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,5.472350102823763e-5,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.2623658792378949,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.2623658792378949,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.04793089861678414,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.04793089861678414,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.31040792749764334,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.31040792749764334,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,5.908884883797694e-6,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,5.908884883797694e-6,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,0.00023631886548132589,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,0.00023631886548132589,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,0.0002354752301822923,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,0.0002354752301822923,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,8.787885574584795e-6,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,8.787885574584795e-6,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,7.88768204441216e-6,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,7.88768204441216e-6,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,0.002389920540443922,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,0.002389920540443922,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,2.6594972211310823e-5,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,2.6594972211310823e-5,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,0.04787986359107196,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,0.04787986359107196,expExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,1.2438112536673056e-6,expExc
30th < 2040,mexico < norte,mexico < occidental,hydrogen,1.2438112536673056e-6,expExc
30th < 2035,mexico < occidental,mexico < oriental,hydrogen,0.0476121872578051,expExc
