timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,usa < arizona,usa < california,hydrogen,3.7357114477520884e-6,expExc
20th < 2030,usa < arizona,usa < california,hydrogen,3.7357114477520884e-6,expExc
20th < 2025,usa < arizona,usa < colorado,hydrogen,3.085656579338166e-6,expExc
20th < 2030,usa < arizona,usa < colorado,hydrogen,3.085656579338166e-6,expExc
20th < 2025,usa < arizona,usa < nevada,hydrogen,2.567314795075817e-6,expExc
20th < 2030,usa < arizona,usa < nevada,hydrogen,2.567314795075817e-6,expExc
20th < 2025,usa < arizona,usa < newMexico,hydrogen,5.3856168431083626e-6,expExc
20th < 2030,usa < arizona,usa < newMexico,hydrogen,5.3856168431083626e-6,expExc
20th < 2025,usa < arizona,usa < utah,hydrogen,2.7705037585043e-6,expExc
20th < 2030,usa < arizona,usa < utah,hydrogen,2.7705037585043e-6,expExc
20th < 2025,usa < arkansas,usa < louisiana,hydrogen,2.3599379419291193e-6,expExc
20th < 2030,usa < arkansas,usa < louisiana,hydrogen,2.3599379419291193e-6,expExc
20th < 2025,usa < arkansas,usa < mississippi,hydrogen,2.514599630236124e-6,expExc
20th < 2030,usa < arkansas,usa < mississippi,hydrogen,2.514599630236124e-6,expExc
20th < 2025,usa < arkansas,usa < missouri,hydrogen,2.865320090869232e-6,expExc
20th < 2030,usa < arkansas,usa < missouri,hydrogen,2.865320090869232e-6,expExc
20th < 2025,usa < arkansas,usa < oklahoma,hydrogen,4.320135158900726e-6,expExc
20th < 2030,usa < arkansas,usa < oklahoma,hydrogen,4.320135158900726e-6,expExc
20th < 2025,usa < arkansas,usa < tennessee,hydrogen,2.656440406058877e-6,expExc
20th < 2030,usa < arkansas,usa < tennessee,hydrogen,2.656440406058877e-6,expExc
20th < 2025,usa < arkansas,usa < texas,hydrogen,2.70259710997742e-6,expExc
20th < 2030,usa < arkansas,usa < texas,hydrogen,2.70259710997742e-6,expExc
20th < 2025,usa < california,usa < nevada,hydrogen,3.342954565862809e-6,expExc
20th < 2030,usa < california,usa < nevada,hydrogen,3.342954565862809e-6,expExc
20th < 2025,usa < california,usa < oregon,hydrogen,5.774618104255231e-6,expExc
20th < 2030,usa < california,usa < oregon,hydrogen,5.774618104255231e-6,expExc
20th < 2025,usa < california,usa < utah,hydrogen,5.511777156583163e-6,expExc
20th < 2030,usa < california,usa < utah,hydrogen,5.511777156583163e-6,expExc
20th < 2025,usa < colorado,usa < kansas,hydrogen,5.0125701202288455e-6,expExc
20th < 2030,usa < colorado,usa < kansas,hydrogen,5.0125701202288455e-6,expExc
20th < 2025,usa < colorado,usa < nebraska,hydrogen,5.52339797054696e-6,expExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,5.52339797054696e-6,expExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,3.3428521974536205e-5,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,3.3428521974536205e-5,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,8.171465413064547e-6,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,8.171465413064547e-6,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,2.9218541536891515e-6,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,2.9218541536891515e-6,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,9.444476531598827e-6,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,9.444476531598827e-6,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,4.073824753590391e-6,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,4.073824753590391e-6,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,0.0022769162291777553,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,0.0022769162291777553,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,4.0867903187772216e-6,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,4.0867903187772216e-6,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,2.6723643370880683e-6,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,2.6723643370880683e-6,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,3.141236188495217e-6,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,3.141236188495217e-6,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,3.060385108231462e-6,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,3.060385108231462e-6,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,2.4118136418235928e-6,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,2.4118136418235928e-6,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,2.3268854935720733e-6,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,2.3268854935720733e-6,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,2.2882996433175915e-6,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,2.2882996433175915e-6,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,2.523481183376869e-6,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,2.523481183376869e-6,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,2.5572997867930676e-6,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,2.5572997867930676e-6,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,9.055192203305118e-6,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,9.055192203305118e-6,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,3.267586239630681e-6,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,3.267586239630681e-6,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,1.632364644243469e-5,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,1.632364644243469e-5,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,2.3789792221151976e-6,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,2.3789792221151976e-6,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,5.444364103290439e-6,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,5.444364103290439e-6,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,2.2755783414828587e-6,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,2.2755783414828587e-6,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,2.4435797134902925e-6,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,2.4435797134902925e-6,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,2.3568717528638655e-6,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,2.3568717528638655e-6,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,3.5624953454768043e-6,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,3.5624953454768043e-6,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,2.8200865560314205e-6,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,2.8200865560314205e-6,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,3.895968414200719e-6,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,3.895968414200719e-6,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,2.384763791597522e-6,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,2.384763791597522e-6,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,4.774355280748866e-6,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,4.774355280748866e-6,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,1.046264114031384e-5,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,1.046264114031384e-5,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,4.298125128023164e-6,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,4.298125128023164e-6,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,2.5989470227362685e-6,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,2.5989470227362685e-6,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,2.8473711665025847e-6,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,2.8473711665025847e-6,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,2.537576213270298e-6,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,2.537576213270298e-6,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,3.846868885790898e-6,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,3.846868885790898e-6,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,2.9573824745518055e-6,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,2.9573824745518055e-6,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,2.5734452310809087e-6,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,2.5734452310809087e-6,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,2.4349526971579753e-6,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,2.4349526971579753e-6,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,3.2781823529938913e-6,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,3.2781823529938913e-6,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,3.892851565830305e-6,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,3.892851565830305e-6,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,3.46672509552691e-6,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,3.46672509552691e-6,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,2.4321836969276463e-6,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,2.4321836969276463e-6,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,4.363255883671147e-6,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,4.363255883671147e-6,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,2.4655156012913112e-6,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,2.4655156012913112e-6,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,3.1337972576678373e-6,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,3.1337972576678373e-6,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,5.523897778236739e-6,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,5.523897778236739e-6,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,5.092777451349966e-6,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,5.092777451349966e-6,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,4.2273648086577005e-6,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,4.2273648086577005e-6,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,2.3373370214383577e-6,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,2.3373370214383577e-6,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,5.766112684328499e-6,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,5.766112684328499e-6,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,0.011110003496845237,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,0.011110003496845237,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,2.2481711134808327e-6,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,2.2481711134808327e-6,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,0.002999443428768305,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,0.002999443428768305,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,2.406360013608845e-6,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,2.406360013608845e-6,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,2.5594414506440015e-6,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,2.5594414506440015e-6,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,2.3187935496337034e-6,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,2.3187935496337034e-6,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,3.3212316141766985e-6,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,3.3212316141766985e-6,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,2.3563419383930657e-6,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,2.3563419383930657e-6,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,2.5716749336930135e-6,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,2.5716749336930135e-6,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,2.6032292165753255e-6,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,2.6032292165753255e-6,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,3.340956071111451e-6,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,3.340956071111451e-6,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,2.5506313264257816e-6,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,2.5506313264257816e-6,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,2.575647849290947e-6,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,2.575647849290947e-6,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,3.3695467599081112e-6,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,3.3695467599081112e-6,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,6.631307358567614e-6,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,6.631307358567614e-6,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,2.8872985333961196e-6,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,2.8872985333961196e-6,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,4.577377669940437e-6,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,4.577377669940437e-6,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,2.832628154810982e-6,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,2.832628154810982e-6,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,2.481712757945509e-6,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,2.481712757945509e-6,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,1.0520845585517897e-5,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,1.0520845585517897e-5,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.04403880772834209,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.04403880772834209,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,2.2776818497718765e-6,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,2.2776818497718765e-6,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,2.684366271976941e-6,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,2.684366271976941e-6,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,2.636378238213508e-6,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,2.636378238213508e-6,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,6.76960050853816e-6,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,6.76960050853816e-6,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,5.440761920781633e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,5.440761920781633e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,0.0026134321064150874,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,0.0026134321064150874,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,4.378498242338496e-6,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,4.378498242338496e-6,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,2.39245180090888e-6,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,2.39245180090888e-6,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,2.3835188522985176e-6,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,2.3835188522985176e-6,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,3.3193681842802965e-6,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,3.3193681842802965e-6,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,3.510628758782495e-6,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,3.510628758782495e-6,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,1.663239405636713e-5,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,1.663239405636713e-5,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,2.5550486638139586e-6,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,2.5550486638139586e-6,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,4.1175582206172946e-6,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,4.1175582206172946e-6,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,4.828779356918272e-6,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,4.828779356918272e-6,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,8.2781670695897e-6,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,8.2781670695897e-6,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,4.616969930771525e-6,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,4.616969930771525e-6,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,3.3469275305973054e-6,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,3.3469275305973054e-6,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,5.30570342790097e-6,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,5.30570342790097e-6,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,3.4007148392944664e-6,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,3.4007148392944664e-6,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,2.1746330634599527e-7,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,2.1746330634599527e-7,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,2.6846199045216083e-7,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,2.6846199045216083e-7,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,0.004927760732966741,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,0.004927760732966741,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,1.340579012432867e-7,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,1.340579012432867e-7,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,8.014853394589319e-7,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,8.014853394589319e-7,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,3.783612416440223e-8,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,3.783612416440223e-8,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,5.433127177547858e-8,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,5.433127177547858e-8,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,2.0561455678544958e-7,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,2.0561455678544958e-7,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,0.0058064719817245165,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,0.0058064719817245165,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,1.303185571261572e-7,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,1.303185571261572e-7,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,1.9671443293356748e-7,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,1.9671443293356748e-7,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,9.496367714593326e-8,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,9.496367714593326e-8,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,5.367803967200673e-7,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,5.367803967200673e-7,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,2.163977856951806e-5,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,2.163977856951806e-5,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.5398764846348572,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.5398764846348572,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,5.505139824130643e-7,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,5.505139824130643e-7,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,4.2775693369957113e-7,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,4.2775693369957113e-7,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,1.1363930108554907e-6,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,1.1363930108554907e-6,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,1.5873149761004015e-6,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,1.5873149761004015e-6,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,7.090649494657552e-7,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,7.090649494657552e-7,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,1.968390174302824e-6,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,1.968390174302824e-6,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,3.326790118077399e-6,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,3.326790118077399e-6,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,1.7860286695172697e-5,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,1.7860286695172697e-5,expExc
