timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.286841427080803e-5,expExc
20th < 2030,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,1.286841427080803e-5,expExc
20th < 2025,mexico < central,mexico < occidental,hydrogen,1.895830028563823e-5,expExc
20th < 2030,mexico < central,mexico < occidental,hydrogen,1.895830028563823e-5,expExc
20th < 2025,mexico < central,mexico < oriental,hydrogen,2.0136484102633507e-5,expExc
20th < 2030,mexico < central,mexico < oriental,hydrogen,2.0136484102633507e-5,expExc
20th < 2025,mexico < noreste,mexico < norte,hydrogen,2.3634704754283473e-5,expExc
20th < 2030,mexico < noreste,mexico < norte,hydrogen,2.3634704754283473e-5,expExc
20th < 2025,mexico < noreste,mexico < occidental,hydrogen,1.4398091547521896e-5,expExc
20th < 2030,mexico < noreste,mexico < occidental,hydrogen,1.4398091547521896e-5,expExc
20th < 2025,mexico < noreste,mexico < oriental,hydrogen,2.7597459690728686e-5,expExc
20th < 2030,mexico < noreste,mexico < oriental,hydrogen,2.7597459690728686e-5,expExc
20th < 2025,mexico < noroeste,mexico < norte,hydrogen,3.163487827591882e-5,expExc
20th < 2030,mexico < noroeste,mexico < norte,hydrogen,3.163487827591882e-5,expExc
20th < 2025,mexico < noroeste,mexico < occidental,hydrogen,1.1246650399067613,expExc
20th < 2030,mexico < noroeste,mexico < occidental,hydrogen,1.1246650399067613,expExc
20th < 2025,mexico < norte,mexico < occidental,hydrogen,1.3888014831891564e-5,expExc
20th < 2030,mexico < norte,mexico < occidental,hydrogen,1.3888014831891564e-5,expExc
20th < 2025,mexico < occidental,mexico < oriental,hydrogen,1.1245973771728104,expExc
20th < 2030,mexico < occidental,mexico < oriental,hydrogen,1.1245973771728104,expExc
20th < 2025,mexico < oriental,mexico < peninsular,hydrogen,1.4622220871000341e-5,expExc
20th < 2030,mexico < oriental,mexico < peninsular,hydrogen,1.4622220871000341e-5,expExc
20th < 2025,usa < alabama,usa < florida,hydrogen,0.00014612601900264004,expExc
20th < 2030,usa < alabama,usa < florida,hydrogen,0.00014612601900264004,expExc
20th < 2025,usa < alabama,usa < georgia,hydrogen,1.1430650363859644e-5,expExc
20th < 2030,usa < alabama,usa < georgia,hydrogen,1.1430650363859644e-5,expExc
20th < 2025,usa < alabama,usa < mississippi,hydrogen,8.766614970566862e-5,expExc
20th < 2030,usa < alabama,usa < mississippi,hydrogen,8.766614970566862e-5,expExc
20th < 2025,usa < alabama,usa < tennessee,hydrogen,4.964339017350299e-5,expExc
20th < 2030,usa < alabama,usa < tennessee,hydrogen,4.964339017350299e-5,expExc
20th < 2025,usa < arizona,usa < california,hydrogen,0.1921106984417874,expExc
20th < 2030,usa < arizona,usa < california,hydrogen,0.1921106984417874,expExc
20th < 2025,usa < arizona,usa < colorado,hydrogen,0.02542443044610661,expExc
20th < 2030,usa < arizona,usa < colorado,hydrogen,0.02542443044610661,expExc
20th < 2025,usa < arizona,usa < nevada,hydrogen,0.0019999757297758814,expExc
20th < 2030,usa < arizona,usa < nevada,hydrogen,0.0019999757297758814,expExc
20th < 2025,usa < arizona,usa < newMexico,hydrogen,0.00013653858304918073,expExc
20th < 2030,usa < arizona,usa < newMexico,hydrogen,0.00013653858304918073,expExc
20th < 2025,usa < arizona,usa < utah,hydrogen,1.1609904635998512e-5,expExc
20th < 2030,usa < arizona,usa < utah,hydrogen,1.1609904635998512e-5,expExc
20th < 2025,usa < arkansas,usa < louisiana,hydrogen,1.207543846734961e-5,expExc
20th < 2030,usa < arkansas,usa < louisiana,hydrogen,1.207543846734961e-5,expExc
20th < 2025,usa < arkansas,usa < mississippi,hydrogen,3.886455651102457e-5,expExc
20th < 2030,usa < arkansas,usa < mississippi,hydrogen,3.886455651102457e-5,expExc
20th < 2025,usa < arkansas,usa < missouri,hydrogen,1.726761996789446e-5,expExc
20th < 2030,usa < arkansas,usa < missouri,hydrogen,1.726761996789446e-5,expExc
20th < 2025,usa < arkansas,usa < oklahoma,hydrogen,1.545084477800407e-5,expExc
20th < 2030,usa < arkansas,usa < oklahoma,hydrogen,1.545084477800407e-5,expExc
20th < 2025,usa < arkansas,usa < tennessee,hydrogen,6.807305961306994e-5,expExc
20th < 2030,usa < arkansas,usa < tennessee,hydrogen,6.807305961306994e-5,expExc
20th < 2025,usa < arkansas,usa < texas,hydrogen,9.645022304958955e-5,expExc
20th < 2030,usa < arkansas,usa < texas,hydrogen,9.645022304958955e-5,expExc
20th < 2025,usa < california,usa < nevada,hydrogen,0.1596362245682042,expExc
20th < 2030,usa < california,usa < nevada,hydrogen,0.1596362245682042,expExc
20th < 2025,usa < california,usa < oregon,hydrogen,0.00012688012688464608,expExc
20th < 2030,usa < california,usa < oregon,hydrogen,0.00012688012688464608,expExc
20th < 2025,usa < california,usa < utah,hydrogen,0.07843561868304008,expExc
20th < 2030,usa < california,usa < utah,hydrogen,0.07843561868304008,expExc
20th < 2025,usa < colorado,usa < kansas,hydrogen,2.534055031844258e-5,expExc
20th < 2030,usa < colorado,usa < kansas,hydrogen,2.534055031844258e-5,expExc
20th < 2025,usa < colorado,usa < nebraska,hydrogen,3.064687307439121e-5,expExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,3.064687307439121e-5,expExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,0.004715771694289609,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,0.004715771694289609,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,0.009971295764847468,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,0.009971295764847468,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,0.012587028214592342,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,0.012587028214592342,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,0.0021720732905705607,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,0.0021720732905705607,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,0.0033989588042493,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,0.0033989588042493,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,0.0049579438058202025,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,0.0049579438058202025,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,0.0008265445643884142,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,0.0008265445643884142,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,2.7068064627232882e-5,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,2.7068064627232882e-5,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,4.1841011824329284e-5,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,4.1841011824329284e-5,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,1.2184832827142984e-5,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,1.2184832827142984e-5,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,0.0001117910687933764,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,0.0001117910687933764,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,3.158512447126896e-5,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,3.158512447126896e-5,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,1.7807528687849935e-5,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,1.7807528687849935e-5,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,5.60296898817794e-5,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,5.60296898817794e-5,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,6.817946611716563e-5,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,6.817946611716563e-5,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,0.00951149420053038,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,0.00951149420053038,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,5.3826026113275214e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,5.3826026113275214e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,4.24812819397089e-5,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,4.24812819397089e-5,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,1.5702166455042363e-5,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,1.5702166455042363e-5,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,0.0020407305962257235,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,0.0020407305962257235,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,1.6644214200836446e-5,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,1.6644214200836446e-5,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,1.4567549556888414e-5,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,1.4567549556888414e-5,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,2.1716768093948674e-5,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,2.1716768093948674e-5,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,2.9652720966076658e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,2.9652720966076658e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,1.6972780802615312e-5,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,1.6972780802615312e-5,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,3.340662679623344e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,3.340662679623344e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,2.304941713311264e-5,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,2.304941713311264e-5,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,2.0423447541180182e-5,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,2.0423447541180182e-5,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.010557411086685498,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.010557411086685498,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,2.435053536372663e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,2.435053536372663e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,2.209070871815369e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,2.209070871815369e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,1.612692222038683e-5,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,1.612692222038683e-5,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,1.3121501466231021e-5,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,1.3121501466231021e-5,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,2.522596335100242e-5,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,2.522596335100242e-5,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,1.4891956160564614e-5,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,1.4891956160564614e-5,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,1.4920966094733182e-5,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,1.4920966094733182e-5,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,1.652767824592986e-5,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,1.652767824592986e-5,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,5.126712578832763e-5,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,5.126712578832763e-5,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,6.580394405252824e-5,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,6.580394405252824e-5,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,3.164678933938423e-5,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,3.164678933938423e-5,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,1.3970152513333783e-5,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,1.3970152513333783e-5,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,2.4811429689581317e-5,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,2.4811429689581317e-5,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,5.541552887252942e-5,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,5.541552887252942e-5,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,5.367142990280998e-5,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,5.367142990280998e-5,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,2.151062312160156e-5,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,2.151062312160156e-5,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,2.0878008052560306e-5,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,2.0878008052560306e-5,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,3.502957354819961e-5,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,3.502957354819961e-5,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,1.2632831234852556e-5,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,1.2632831234852556e-5,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,0.000350963540532159,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,0.000350963540532159,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,0.0038962489361372924,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,0.0038962489361372924,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,0.000817542551503138,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,0.000817542551503138,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,4.525143079857957e-5,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,4.525143079857957e-5,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,3.38505675187955e-5,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,3.38505675187955e-5,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,1.5130460601970368e-5,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,1.5130460601970368e-5,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,1.1927415812619924e-5,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,1.1927415812619924e-5,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,1.8849178189978278e-5,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,1.8849178189978278e-5,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,1.225676549216173e-5,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,1.225676549216173e-5,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,1.3255450024141603e-5,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,1.3255450024141603e-5,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,1.5654390344328857e-5,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,1.5654390344328857e-5,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,2.080196497896493e-5,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,2.080196497896493e-5,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,2.5268329041619485e-5,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,2.5268329041619485e-5,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,1.2695563951528366e-5,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,1.2695563951528366e-5,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,2.0143359971727316e-5,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,2.0143359971727316e-5,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,6.458035620697429e-5,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,6.458035620697429e-5,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,2.1255472236941777e-5,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,2.1255472236941777e-5,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,1.5464407775287433e-5,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,1.5464407775287433e-5,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,1.6147671099161217e-5,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,1.6147671099161217e-5,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,0.005459678042058625,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,0.005459678042058625,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,1.6270732961655717e-5,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,1.6270732961655717e-5,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.04449150602441229,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.04449150602441229,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,0.007299433397820455,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,0.007299433397820455,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,2.0960964541901626e-5,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,2.0960964541901626e-5,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,3.401160059514837e-5,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,3.401160059514837e-5,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,0.006377088700294814,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,0.006377088700294814,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,2.481644599039575e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,2.481644599039575e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,1.6845498998832274e-5,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,1.6845498998832274e-5,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,2.0980461615972287e-5,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,2.0980461615972287e-5,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,1.4787706355114047e-5,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,1.4787706355114047e-5,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,1.5462065151153653e-5,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,1.5462065151153653e-5,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,3.270492008394792e-5,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,3.270492008394792e-5,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,2.0305599222691265e-5,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,2.0305599222691265e-5,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,0.007266626185881756,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,0.007266626185881756,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,1.7308325269806824e-5,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,1.7308325269806824e-5,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,0.008309689102589762,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,0.008309689102589762,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,8.531753814926141e-5,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,8.531753814926141e-5,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,3.531611738335231e-5,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,3.531611738335231e-5,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,1.690226822073032e-5,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,1.690226822073032e-5,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,2.5750209458057892e-5,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,2.5750209458057892e-5,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,8.642787622604406e-5,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,8.642787622604406e-5,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,2.113543591818688e-5,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,2.113543591818688e-5,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,1.6481935965281219e-6,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,1.6481935965281219e-6,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,3.6537560293964132e-6,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,3.6537560293964132e-6,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,3.1881284429711134e-7,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,3.1881284429711134e-7,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,0.025919664054220054,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,0.025919664054220054,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,1.6638025170600717e-5,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,1.6638025170600717e-5,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,1.4494221384073274e-6,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,1.4494221384073274e-6,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,0.03425187749291182,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,0.03425187749291182,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,0.025543700311846412,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,0.025543700311846412,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,1.6723187559680228e-7,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,1.6723187559680228e-7,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,1.7277798986473978e-5,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,1.7277798986473978e-5,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,7.2418759229737e-7,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,7.2418759229737e-7,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,7.16894656463297e-5,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,7.16894656463297e-5,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.4174534135246461,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.4174534135246461,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.1520771933669093,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.1520771933669093,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.5696472078882574,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.5696472078882574,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,9.806460553066235e-7,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,9.806460553066235e-7,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,8.065969898361444e-6,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,8.065969898361444e-6,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,5.607056724371675e-6,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,5.607056724371675e-6,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,1.0291874183035894e-5,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,1.0291874183035894e-5,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,4.2351849629067835e-6,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,4.2351849629067835e-6,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,4.413403053935636e-5,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,4.413403053935636e-5,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,1.4719860639601241e-5,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,1.4719860639601241e-5,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,0.15201301779866822,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,0.15201301779866822,expExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,4.184414559632109e-6,expExc
30th < 2040,mexico < norte,mexico < occidental,hydrogen,4.184414559632109e-6,expExc
30th < 2035,mexico < occidental,mexico < oriental,hydrogen,0.1519957675737919,expExc
