timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,usa < colorado,usa < nebraska,hydrogen,1.550413089373996e-5,expExc
20th < 2030,usa < colorado,usa < nebraska,hydrogen,1.550413089373996e-5,expExc
20th < 2025,usa < colorado,usa < newMexico,hydrogen,0.004699183485413337,expExc
20th < 2030,usa < colorado,usa < newMexico,hydrogen,0.004699183485413337,expExc
20th < 2025,usa < colorado,usa < oklahoma,hydrogen,0.01001435631224151,expExc
20th < 2030,usa < colorado,usa < oklahoma,hydrogen,0.01001435631224151,expExc
20th < 2025,usa < colorado,usa < utah,hydrogen,0.012176388722315152,expExc
20th < 2030,usa < colorado,usa < utah,hydrogen,0.012176388722315152,expExc
20th < 2025,usa < colorado,usa < wyoming,hydrogen,0.0020898556011068803,expExc
20th < 2030,usa < colorado,usa < wyoming,hydrogen,0.0020898556011068803,expExc
20th < 2025,usa < connecticut,usa < massachusetts,hydrogen,0.0034106962096892715,expExc
20th < 2030,usa < connecticut,usa < massachusetts,hydrogen,0.0034106962096892715,expExc
20th < 2025,usa < connecticut,usa < newYork,hydrogen,0.004950723049195591,expExc
20th < 2030,usa < connecticut,usa < newYork,hydrogen,0.004950723049195591,expExc
20th < 2025,usa < connecticut,usa < rhodeIsland,hydrogen,0.0008226396121137184,expExc
20th < 2030,usa < connecticut,usa < rhodeIsland,hydrogen,0.0008226396121137184,expExc
20th < 2025,usa < delaware,usa < maryland,hydrogen,1.467023868305857e-5,expExc
20th < 2030,usa < delaware,usa < maryland,hydrogen,1.467023868305857e-5,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,2.4254925991659553e-5,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,2.4254925991659553e-5,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,7.552099187765688e-6,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,7.552099187765688e-6,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,4.3468005457995605e-5,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,4.3468005457995605e-5,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,1.289988807338361e-5,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,1.289988807338361e-5,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,8.671540406570556e-6,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,8.671540406570556e-6,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,2.0895468684473104e-5,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,2.0895468684473104e-5,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,2.8903700388239326e-5,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,2.8903700388239326e-5,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,0.009458613665299476,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,0.009458613665299476,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,2.710977688026152e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,2.710977688026152e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,1.9428442419532085e-5,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,1.9428442419532085e-5,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,7.901661151661213e-6,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,7.901661151661213e-6,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,0.002028439248023607,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,0.002028439248023607,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,8.315889190457055e-6,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,8.315889190457055e-6,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,7.670914695687309e-6,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,7.670914695687309e-6,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,1.1245414524413511e-5,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,1.1245414524413511e-5,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,1.4731565444717697e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,1.4731565444717697e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,8.306370446221517e-6,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,8.306370446221517e-6,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,1.5539818908767476e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,1.5539818908767476e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,1.0181169308109202e-5,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,1.0181169308109202e-5,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,1.0297981853425939e-5,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,1.0297981853425939e-5,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.01066759433856903,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.01066759433856903,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,1.1958005657633851e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,1.1958005657633851e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,1.0509660783599859e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,1.0509660783599859e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,8.3366701565012e-6,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,8.3366701565012e-6,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,6.9765494439967654e-6,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,6.9765494439967654e-6,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,1.203033183197336e-5,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,1.203033183197336e-5,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,7.899379575869524e-6,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,7.899379575869524e-6,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,7.808372588666261e-6,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,7.808372588666261e-6,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,8.31598622390449e-6,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,8.31598622390449e-6,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,2.4673362629894028e-5,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,2.4673362629894028e-5,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,3.20792627995746e-5,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,3.20792627995746e-5,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,1.2936344812213238e-5,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,1.2936344812213238e-5,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,7.294969032872309e-6,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,7.294969032872309e-6,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,1.3876396887914027e-5,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,1.3876396887914027e-5,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,2.2384854514479722e-5,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,2.2384854514479722e-5,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,2.1389948323920667e-5,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,2.1389948323920667e-5,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,1.129483253509256e-5,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,1.129483253509256e-5,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,9.762697217978822e-6,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,9.762697217978822e-6,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,1.6293444653961354e-5,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,1.6293444653961354e-5,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,7.154241449307487e-6,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,7.154241449307487e-6,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,0.0003616813598899596,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,0.0003616813598899596,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,0.003873499216727876,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,0.003873499216727876,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,0.0008183411500820661,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,0.0008183411500820661,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,2.1823699018723128e-5,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,2.1823699018723128e-5,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,1.817892901121241e-5,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,1.817892901121241e-5,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,7.9750155647393e-6,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,7.9750155647393e-6,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,6.4516439434321215e-6,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,6.4516439434321215e-6,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,9.515859510635763e-6,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,9.515859510635763e-6,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,6.607907963294144e-6,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,6.607907963294144e-6,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,7.069452790119076e-6,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,7.069452790119076e-6,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,8.181417908511933e-6,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,8.181417908511933e-6,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,1.0330357941873555e-5,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,1.0330357941873555e-5,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,1.0953730927249663e-5,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,1.0953730927249663e-5,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,6.846850039356644e-6,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,6.846850039356644e-6,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,9.99243724418238e-6,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,9.99243724418238e-6,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,2.7058309421403766e-5,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,2.7058309421403766e-5,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,1.0531484029438954e-5,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,1.0531484029438954e-5,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,8.279772959334075e-6,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,8.279772959334075e-6,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,8.541304664018392e-6,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,8.541304664018392e-6,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,0.0054078923019327575,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,0.0054078923019327575,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,8.850045475217992e-6,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,8.850045475217992e-6,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.044611614757395515,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.044611614757395515,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,0.007176532054606921,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,0.007176532054606921,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,9.644238726539357e-6,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,9.644238726539357e-6,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,1.600444303354122e-5,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,1.600444303354122e-5,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,0.006444361660266238,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,0.006444361660266238,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,1.198262644360178e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,1.198262644360178e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,9.174397038914025e-6,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,9.174397038914025e-6,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,1.01362123780294e-5,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,1.01362123780294e-5,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,7.3934972256252975e-6,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,7.3934972256252975e-6,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,8.112379501069045e-6,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,8.112379501069045e-6,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,1.325741935460747e-5,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,1.325741935460747e-5,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,1.0168204325388767e-5,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,1.0168204325388767e-5,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,0.007162255814199735,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,0.007162255814199735,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,9.609877714430097e-6,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,9.609877714430097e-6,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,0.008380401437018131,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,0.008380401437018131,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,3.688686544473297e-5,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,3.688686544473297e-5,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,1.7972297588703585e-5,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,1.7972297588703585e-5,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,8.855436843408702e-6,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,8.855436843408702e-6,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,1.2513407528385136e-5,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,1.2513407528385136e-5,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,4.5844075843910433e-5,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,4.5844075843910433e-5,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,9.709217739367179e-6,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,9.709217739367179e-6,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,9.22189184260693e-7,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,9.22189184260693e-7,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,1.918807465755008e-6,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,1.918807465755008e-6,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,1.644189569901134e-7,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,1.644189569901134e-7,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,0.02632194121243217,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,0.02632194121243217,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,2.976344257175493e-6,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,2.976344257175493e-6,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,5.299453003949913e-7,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,5.299453003949913e-7,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,0.03497152810771795,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,0.03497152810771795,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,0.025550478383440302,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,0.025550478383440302,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,1.2273959657715646e-7,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,1.2273959657715646e-7,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,8.823903400010827e-6,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,8.823903400010827e-6,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,4.524837143659392e-7,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,4.524837143659392e-7,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,2.8802963613240572e-5,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,2.8802963613240572e-5,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.4179711608186825,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.4179711608186825,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.15216378648151008,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.15216378648151008,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.5701897209395992,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.5701897209395992,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,4.849818415228489e-7,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,4.849818415228489e-7,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,4.154498828630316e-6,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,4.154498828630316e-6,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,3.446921018327095e-6,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,3.446921018327095e-6,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,5.664456043562313e-6,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,5.664456043562313e-6,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,2.233828925005792e-6,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,2.233828925005792e-6,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,3.4913047420521905e-5,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,3.4913047420521905e-5,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,6.490405264345014e-6,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,6.490405264345014e-6,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,0.15213316950799233,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,0.15213316950799233,expExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,2.2297056110369697e-6,expExc
30th < 2040,mexico < norte,mexico < occidental,hydrogen,2.2297056110369697e-6,expExc
30th < 2035,mexico < occidental,mexico < oriental,hydrogen,0.15212476633711847,expExc
