timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2030,usa < delaware,usa < maryland,hydrogen,8.904047801628204e-6,expExc
20th < 2025,usa < delaware,usa < newJersey,hydrogen,1.1365562397237174e-5,expExc
20th < 2030,usa < delaware,usa < newJersey,hydrogen,1.1365562397237174e-5,expExc
20th < 2025,usa < delaware,usa < pennsylvania,hydrogen,1.142752370247043e-5,expExc
20th < 2030,usa < delaware,usa < pennsylvania,hydrogen,1.142752370247043e-5,expExc
20th < 2025,usa < florida,usa < georgia,hydrogen,0.00015573363645481704,expExc
20th < 2030,usa < florida,usa < georgia,hydrogen,0.00015573363645481704,expExc
20th < 2025,usa < georgia,usa < northCarolina,hydrogen,2.4886483403608943e-5,expExc
20th < 2030,usa < georgia,usa < northCarolina,hydrogen,2.4886483403608943e-5,expExc
20th < 2025,usa < georgia,usa < southCarolina,hydrogen,1.5651178909608797e-5,expExc
20th < 2030,usa < georgia,usa < southCarolina,hydrogen,1.5651178909608797e-5,expExc
20th < 2025,usa < georgia,usa < tennessee,hydrogen,5.231041049501456e-5,expExc
20th < 2030,usa < georgia,usa < tennessee,hydrogen,5.231041049501456e-5,expExc
20th < 2025,usa < idaho,usa < montana,hydrogen,1.016702065076665e-5,expExc
20th < 2030,usa < idaho,usa < montana,hydrogen,1.016702065076665e-5,expExc
20th < 2025,usa < idaho,usa < nevada,hydrogen,0.00023212269636342097,expExc
20th < 2030,usa < idaho,usa < nevada,hydrogen,0.00023212269636342097,expExc
20th < 2025,usa < idaho,usa < oregon,hydrogen,1.0941615772470383e-5,expExc
20th < 2030,usa < idaho,usa < oregon,hydrogen,1.0941615772470383e-5,expExc
20th < 2025,usa < idaho,usa < utah,hydrogen,2.2615166495714957e-5,expExc
20th < 2030,usa < idaho,usa < utah,hydrogen,2.2615166495714957e-5,expExc
20th < 2025,usa < idaho,usa < washington,hydrogen,9.172306365434889e-6,expExc
20th < 2030,usa < idaho,usa < washington,hydrogen,9.172306365434889e-6,expExc
20th < 2025,usa < idaho,usa < wyoming,hydrogen,2.3474705474221846e-5,expExc
20th < 2030,usa < idaho,usa < wyoming,hydrogen,2.3474705474221846e-5,expExc
20th < 2025,usa < illinois,usa < indiana,hydrogen,1.177517397489844e-5,expExc
20th < 2030,usa < illinois,usa < indiana,hydrogen,1.177517397489844e-5,expExc
20th < 2025,usa < illinois,usa < iowa,hydrogen,9.176754310832514e-6,expExc
20th < 2030,usa < illinois,usa < iowa,hydrogen,9.176754310832514e-6,expExc
20th < 2025,usa < illinois,usa < kentucky,hydrogen,1.184764011052725e-5,expExc
20th < 2030,usa < illinois,usa < kentucky,hydrogen,1.184764011052725e-5,expExc
20th < 2025,usa < illinois,usa < michigan,hydrogen,1.2648761721461714e-5,expExc
20th < 2030,usa < illinois,usa < michigan,hydrogen,1.2648761721461714e-5,expExc
20th < 2025,usa < illinois,usa < missouri,hydrogen,1.1482168666566207e-5,expExc
20th < 2030,usa < illinois,usa < missouri,hydrogen,1.1482168666566207e-5,expExc
20th < 2025,usa < illinois,usa < wisconsin,hydrogen,1.0959090472600335e-5,expExc
20th < 2030,usa < illinois,usa < wisconsin,hydrogen,1.0959090472600335e-5,expExc
20th < 2025,usa < indiana,usa < kentucky,hydrogen,1.465502761682136e-5,expExc
20th < 2030,usa < indiana,usa < kentucky,hydrogen,1.465502761682136e-5,expExc
20th < 2025,usa < indiana,usa < michigan,hydrogen,1.8813783898268066e-5,expExc
20th < 2030,usa < indiana,usa < michigan,hydrogen,1.8813783898268066e-5,expExc
20th < 2025,usa < indiana,usa < ohio,hydrogen,0.026741990475209032,expExc
20th < 2030,usa < indiana,usa < ohio,hydrogen,0.026741990475209032,expExc
20th < 2025,usa < iowa,usa < minnesota,hydrogen,1.1683955838503035e-5,expExc
20th < 2030,usa < iowa,usa < minnesota,hydrogen,1.1683955838503035e-5,expExc
20th < 2025,usa < iowa,usa < missouri,hydrogen,1.0037052939087613e-5,expExc
20th < 2030,usa < iowa,usa < missouri,hydrogen,1.0037052939087613e-5,expExc
20th < 2025,usa < iowa,usa < nebraska,hydrogen,1.0990973788292423e-5,expExc
20th < 2030,usa < iowa,usa < nebraska,hydrogen,1.0990973788292423e-5,expExc
20th < 2025,usa < iowa,usa < southDakota,hydrogen,9.150230500965695e-6,expExc
20th < 2030,usa < iowa,usa < southDakota,hydrogen,9.150230500965695e-6,expExc
20th < 2025,usa < iowa,usa < wisconsin,hydrogen,1.1734784615934717e-5,expExc
20th < 2030,usa < iowa,usa < wisconsin,hydrogen,1.1734784615934717e-5,expExc
20th < 2025,usa < kansas,usa < missouri,hydrogen,1.136643774295609e-5,expExc
20th < 2030,usa < kansas,usa < missouri,hydrogen,1.136643774295609e-5,expExc
20th < 2025,usa < kansas,usa < nebraska,hydrogen,1.0324619182603762e-5,expExc
20th < 2030,usa < kansas,usa < nebraska,hydrogen,1.0324619182603762e-5,expExc
20th < 2025,usa < kansas,usa < oklahoma,hydrogen,1.2652029163447871e-5,expExc
20th < 2030,usa < kansas,usa < oklahoma,hydrogen,1.2652029163447871e-5,expExc
20th < 2025,usa < kentucky,usa < missouri,hydrogen,2.3368709238760732e-5,expExc
20th < 2030,usa < kentucky,usa < missouri,hydrogen,2.3368709238760732e-5,expExc
20th < 2025,usa < kentucky,usa < ohio,hydrogen,4.116143982522932e-5,expExc
20th < 2030,usa < kentucky,usa < ohio,hydrogen,4.116143982522932e-5,expExc
20th < 2025,usa < kentucky,usa < tennessee,hydrogen,1.8103727936478388e-5,expExc
20th < 2030,usa < kentucky,usa < tennessee,hydrogen,1.8103727936478388e-5,expExc
20th < 2025,usa < kentucky,usa < virginia,hydrogen,1.1059012954981987e-5,expExc
20th < 2030,usa < kentucky,usa < virginia,hydrogen,1.1059012954981987e-5,expExc
20th < 2025,usa < kentucky,usa < westVirginia,hydrogen,1.2952035658137058e-5,expExc
20th < 2030,usa < kentucky,usa < westVirginia,hydrogen,1.2952035658137058e-5,expExc
20th < 2025,usa < louisiana,usa < mississippi,hydrogen,4.3435208495819845e-5,expExc
20th < 2030,usa < louisiana,usa < mississippi,hydrogen,4.3435208495819845e-5,expExc
20th < 2025,usa < louisiana,usa < texas,hydrogen,3.583137220750988e-5,expExc
20th < 2030,usa < louisiana,usa < texas,hydrogen,3.583137220750988e-5,expExc
20th < 2025,usa < maine,usa < newHampshire,hydrogen,1.95604095378364e-5,expExc
20th < 2030,usa < maine,usa < newHampshire,hydrogen,1.95604095378364e-5,expExc
20th < 2025,usa < maryland,usa < pennsylvania,hydrogen,1.3839741423191343e-5,expExc
20th < 2030,usa < maryland,usa < pennsylvania,hydrogen,1.3839741423191343e-5,expExc
20th < 2025,usa < maryland,usa < virginia,hydrogen,9.255573734983845e-6,expExc
20th < 2030,usa < maryland,usa < virginia,hydrogen,9.255573734983845e-6,expExc
20th < 2025,usa < maryland,usa < westVirginia,hydrogen,9.46140280542599e-6,expExc
20th < 2030,usa < maryland,usa < westVirginia,hydrogen,9.46140280542599e-6,expExc
20th < 2025,usa < massachusetts,usa < newHampshire,hydrogen,0.0034788773689012186,expExc
20th < 2030,usa < massachusetts,usa < newHampshire,hydrogen,0.0034788773689012186,expExc
20th < 2025,usa < massachusetts,usa < newYork,hydrogen,1.1897090047094232e-5,expExc
20th < 2030,usa < massachusetts,usa < newYork,hydrogen,1.1897090047094232e-5,expExc
20th < 2025,usa < massachusetts,usa < rhodeIsland,hydrogen,9.752631770387786e-6,expExc
20th < 2030,usa < massachusetts,usa < rhodeIsland,hydrogen,9.752631770387786e-6,expExc
20th < 2025,usa < massachusetts,usa < vermont,hydrogen,0.0037723865051043355,expExc
20th < 2030,usa < massachusetts,usa < vermont,hydrogen,0.0037723865051043355,expExc
20th < 2025,usa < michigan,usa < ohio,hydrogen,3.072907824233553e-5,expExc
20th < 2030,usa < michigan,usa < ohio,hydrogen,3.072907824233553e-5,expExc
20th < 2025,usa < michigan,usa < wisconsin,hydrogen,9.763807282587161e-6,expExc
20th < 2030,usa < michigan,usa < wisconsin,hydrogen,9.763807282587161e-6,expExc
20th < 2025,usa < minnesota,usa < northDakota,hydrogen,8.713901797289383e-6,expExc
20th < 2030,usa < minnesota,usa < northDakota,hydrogen,8.713901797289383e-6,expExc
20th < 2025,usa < minnesota,usa < southDakota,hydrogen,1.1159757607520563e-5,expExc
20th < 2030,usa < minnesota,usa < southDakota,hydrogen,1.1159757607520563e-5,expExc
20th < 2025,usa < minnesota,usa < wisconsin,hydrogen,8.749557675989705e-6,expExc
20th < 2030,usa < minnesota,usa < wisconsin,hydrogen,8.749557675989705e-6,expExc
20th < 2025,usa < mississippi,usa < tennessee,hydrogen,9.207955778884513e-6,expExc
20th < 2030,usa < mississippi,usa < tennessee,hydrogen,9.207955778884513e-6,expExc
20th < 2025,usa < missouri,usa < nebraska,hydrogen,1.0845594436028428e-5,expExc
20th < 2030,usa < missouri,usa < nebraska,hydrogen,1.0845594436028428e-5,expExc
20th < 2025,usa < missouri,usa < oklahoma,hydrogen,3.1045221763832394e-5,expExc
20th < 2030,usa < missouri,usa < oklahoma,hydrogen,3.1045221763832394e-5,expExc
20th < 2025,usa < missouri,usa < tennessee,hydrogen,2.154719910089689e-5,expExc
20th < 2030,usa < missouri,usa < tennessee,hydrogen,2.154719910089689e-5,expExc
20th < 2025,usa < montana,usa < northDakota,hydrogen,9.376868102258462e-6,expExc
20th < 2030,usa < montana,usa < northDakota,hydrogen,9.376868102258462e-6,expExc
20th < 2025,usa < montana,usa < southDakota,hydrogen,1.0649177461927891e-5,expExc
20th < 2030,usa < montana,usa < southDakota,hydrogen,1.0649177461927891e-5,expExc
20th < 2025,usa < montana,usa < wyoming,hydrogen,3.3817305423368154e-5,expExc
20th < 2030,usa < montana,usa < wyoming,hydrogen,3.3817305423368154e-5,expExc
20th < 2025,usa < nebraska,usa < southDakota,hydrogen,1.0820357736708168e-5,expExc
20th < 2030,usa < nebraska,usa < southDakota,hydrogen,1.0820357736708168e-5,expExc
20th < 2025,usa < nebraska,usa < wyoming,hydrogen,1.3553892061200311e-5,expExc
20th < 2030,usa < nebraska,usa < wyoming,hydrogen,1.3553892061200311e-5,expExc
20th < 2025,usa < nevada,usa < oregon,hydrogen,1.578748386419548e-5,expExc
20th < 2030,usa < nevada,usa < oregon,hydrogen,1.578748386419548e-5,expExc
20th < 2025,usa < nevada,usa < utah,hydrogen,9.605682256994515e-6,expExc
20th < 2030,usa < nevada,usa < utah,hydrogen,9.605682256994515e-6,expExc
20th < 2025,usa < newHampshire,usa < vermont,hydrogen,6.383369187145543e-5,expExc
20th < 2030,usa < newHampshire,usa < vermont,hydrogen,6.383369187145543e-5,expExc
20th < 2025,usa < newJersey,usa < newYork,hydrogen,0.09090913396095054,expExc
20th < 2030,usa < newJersey,usa < newYork,hydrogen,0.09090913396095054,expExc
20th < 2025,usa < newJersey,usa < pennsylvania,hydrogen,1.7379262240363394e-5,expExc
20th < 2030,usa < newJersey,usa < pennsylvania,hydrogen,1.7379262240363394e-5,expExc
20th < 2025,usa < newMexico,usa < oklahoma,hydrogen,9.517529308322979e-6,expExc
20th < 2030,usa < newMexico,usa < oklahoma,hydrogen,9.517529308322979e-6,expExc
20th < 2025,usa < newMexico,usa < texas,hydrogen,1.0906488575211918e-5,expExc
20th < 2030,usa < newMexico,usa < texas,hydrogen,1.0906488575211918e-5,expExc
20th < 2025,usa < newMexico,usa < utah,hydrogen,1.1316248484962666e-5,expExc
20th < 2030,usa < newMexico,usa < utah,hydrogen,1.1316248484962666e-5,expExc
20th < 2025,usa < newYork,usa < pennsylvania,hydrogen,6.262907324225602e-5,expExc
20th < 2030,usa < newYork,usa < pennsylvania,hydrogen,6.262907324225602e-5,expExc
20th < 2025,usa < newYork,usa < rhodeIsland,hydrogen,2.3031744210970403e-5,expExc
20th < 2030,usa < newYork,usa < rhodeIsland,hydrogen,2.3031744210970403e-5,expExc
20th < 2025,usa < newYork,usa < vermont,hydrogen,2.7179927968047217e-5,expExc
20th < 2030,usa < newYork,usa < vermont,hydrogen,2.7179927968047217e-5,expExc
20th < 2025,usa < northCarolina,usa < southCarolina,hydrogen,9.80417138223522e-6,expExc
20th < 2030,usa < northCarolina,usa < southCarolina,hydrogen,9.80417138223522e-6,expExc
20th < 2025,usa < northCarolina,usa < tennessee,hydrogen,1.1681509466008748e-5,expExc
20th < 2030,usa < northCarolina,usa < tennessee,hydrogen,1.1681509466008748e-5,expExc
20th < 2025,usa < northCarolina,usa < virginia,hydrogen,1.6011795607358745e-5,expExc
20th < 2030,usa < northCarolina,usa < virginia,hydrogen,1.6011795607358745e-5,expExc
20th < 2025,usa < northDakota,usa < southDakota,hydrogen,1.1386909394441614e-5,expExc
20th < 2030,usa < northDakota,usa < southDakota,hydrogen,1.1386909394441614e-5,expExc
20th < 2025,usa < ohio,usa < pennsylvania,hydrogen,2.595028554871939e-5,expExc
20th < 2030,usa < ohio,usa < pennsylvania,hydrogen,2.595028554871939e-5,expExc
20th < 2025,usa < ohio,usa < westVirginia,hydrogen,2.0140353084322705e-5,expExc
20th < 2030,usa < ohio,usa < westVirginia,hydrogen,2.0140353084322705e-5,expExc
20th < 2025,usa < oklahoma,usa < texas,hydrogen,8.81169043772759e-6,expExc
20th < 2030,usa < oklahoma,usa < texas,hydrogen,8.81169043772759e-6,expExc
20th < 2025,usa < oregon,usa < washington,hydrogen,1.2575955257728978e-5,expExc
20th < 2030,usa < oregon,usa < washington,hydrogen,1.2575955257728978e-5,expExc
20th < 2025,usa < pennsylvania,usa < westVirginia,hydrogen,1.2999737083129648e-5,expExc
20th < 2030,usa < pennsylvania,usa < westVirginia,hydrogen,1.2999737083129648e-5,expExc
20th < 2025,usa < southDakota,usa < wyoming,hydrogen,1.6659646359740176e-5,expExc
20th < 2030,usa < southDakota,usa < wyoming,hydrogen,1.6659646359740176e-5,expExc
20th < 2025,usa < tennessee,usa < virginia,hydrogen,1.1792899485121264e-5,expExc
20th < 2030,usa < tennessee,usa < virginia,hydrogen,1.1792899485121264e-5,expExc
20th < 2025,usa < utah,usa < wyoming,hydrogen,1.5518115653550423e-5,expExc
20th < 2030,usa < utah,usa < wyoming,hydrogen,1.5518115653550423e-5,expExc
20th < 2025,usa < virginia,usa < westVirginia,hydrogen,1.0954607520844375e-5,expExc
20th < 2030,usa < virginia,usa < westVirginia,hydrogen,1.0954607520844375e-5,expExc
30th < 2035,canada < canada_,usa < idaho,hydrogen,0.005736647955612269,expExc
30th < 2040,canada < canada_,usa < idaho,hydrogen,0.005736647955612269,expExc
30th < 2035,canada < canada_,usa < maine,hydrogen,9.055434964181708e-6,expExc
30th < 2040,canada < canada_,usa < maine,hydrogen,9.055434964181708e-6,expExc
30th < 2035,canada < canada_,usa < michigan,hydrogen,2.771396799529359e-6,expExc
30th < 2040,canada < canada_,usa < michigan,hydrogen,2.771396799529359e-6,expExc
30th < 2035,canada < canada_,usa < minnesota,hydrogen,5.955013839339636e-6,expExc
30th < 2040,canada < canada_,usa < minnesota,hydrogen,5.955013839339636e-6,expExc
30th < 2035,canada < canada_,usa < montana,hydrogen,0.000959787266221827,expExc
30th < 2040,canada < canada_,usa < montana,hydrogen,0.000959787266221827,expExc
30th < 2035,canada < canada_,usa < newHampshire,hydrogen,0.004218341444460663,expExc
30th < 2040,canada < canada_,usa < newHampshire,hydrogen,0.004218341444460663,expExc
30th < 2035,canada < canada_,usa < newYork,hydrogen,0.0020731795893041425,expExc
30th < 2040,canada < canada_,usa < newYork,hydrogen,0.0020731795893041425,expExc
30th < 2035,canada < canada_,usa < northDakota,hydrogen,7.047631223521905e-6,expExc
30th < 2040,canada < canada_,usa < northDakota,hydrogen,7.047631223521905e-6,expExc
30th < 2035,canada < canada_,usa < ohio,hydrogen,0.008584097023204213,expExc
30th < 2040,canada < canada_,usa < ohio,hydrogen,0.008584097023204213,expExc
30th < 2035,canada < canada_,usa < vermont,hydrogen,0.0017251481171505444,expExc
30th < 2040,canada < canada_,usa < vermont,hydrogen,0.0017251481171505444,expExc
30th < 2035,canada < canada_,usa < washington,hydrogen,1.0545791595350664e-6,expExc
30th < 2040,canada < canada_,usa < washington,hydrogen,1.0545791595350664e-6,expExc
30th < 2035,canada < canada_,usa < wisconsin,hydrogen,3.0641266499793073e-6,expExc
30th < 2040,canada < canada_,usa < wisconsin,hydrogen,3.0641266499793073e-6,expExc
30th < 2035,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.1174150396903959,expExc
30th < 2040,mexico < bajaCalifornia,mexico < bajaCaliforniaSur,hydrogen,0.1174150396903959,expExc
30th < 2035,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.7072149128749943,expExc
30th < 2040,mexico < bajaCalifornia,mexico < noroeste,hydrogen,0.7072149128749943,expExc
30th < 2035,mexico < bajaCalifornia,usa < california,hydrogen,0.5200492371899754,expExc
30th < 2040,mexico < bajaCalifornia,usa < california,hydrogen,0.5200492371899754,expExc
30th < 2035,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,6.672314872549244e-6,expExc
30th < 2040,mexico < bajaCaliforniaSur,mexico < noroeste,hydrogen,6.672314872549244e-6,expExc
30th < 2035,mexico < central,mexico < occidental,hydrogen,1.12464836089754e-5,expExc
30th < 2040,mexico < central,mexico < occidental,hydrogen,1.12464836089754e-5,expExc
30th < 2035,mexico < central,mexico < oriental,hydrogen,2.8058936128352266e-5,expExc
30th < 2040,mexico < central,mexico < oriental,hydrogen,2.8058936128352266e-5,expExc
30th < 2035,mexico < noreste,mexico < norte,hydrogen,8.344027283051293e-5,expExc
30th < 2040,mexico < noreste,mexico < norte,hydrogen,8.344027283051293e-5,expExc
30th < 2035,mexico < noreste,mexico < occidental,hydrogen,3.7059455489352906e-5,expExc
30th < 2040,mexico < noreste,mexico < occidental,hydrogen,3.7059455489352906e-5,expExc
30th < 2035,mexico < noreste,mexico < oriental,hydrogen,2.927863001662222e-5,expExc
30th < 2040,mexico < noreste,mexico < oriental,hydrogen,2.927863001662222e-5,expExc
30th < 2035,mexico < noroeste,mexico < norte,hydrogen,4.9657373582605595e-5,expExc
30th < 2040,mexico < noroeste,mexico < norte,hydrogen,4.9657373582605595e-5,expExc
30th < 2035,mexico < noroeste,mexico < occidental,hydrogen,0.7071909628148553,expExc
30th < 2040,mexico < noroeste,mexico < occidental,hydrogen,0.7071909628148553,expExc
30th < 2035,mexico < norte,mexico < occidental,hydrogen,4.090469409516814e-6,expExc
