timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,usa < texas,usa < oklahoma,power,4410.169564860145,flhExc
20th < 2025,usa < texas,usa < oklahoma,power,4410.169564860145,flhExc
20th < 2030,usa < texas,usa < oklahoma,power,5208.938852161355,flhExc
20th < 2030,usa < texas,usa < oklahoma,power,5208.938852161355,flhExc
30th < 2035,usa < texas,usa < oklahoma,power,5442.814062318063,flhExc
30th < 2035,usa < texas,usa < oklahoma,power,5442.814062318063,flhExc
30th < 2040,usa < texas,usa < oklahoma,power,4975.788849190553,flhExc
30th < 2040,usa < texas,usa < oklahoma,power,4975.788849190553,flhExc
40th < 2045,usa < texas,usa < oklahoma,power,4528.2858463484245,flhExc
40th < 2045,usa < texas,usa < oklahoma,power,4528.2858463484245,flhExc
40th < 2050,usa < texas,usa < oklahoma,power,4337.011522600928,flhExc
40th < 2050,usa < texas,usa < oklahoma,power,4337.011522600928,flhExc
20th < 2025,usa < washington,usa < oregon,power,4937.521674980235,flhExc
20th < 2025,usa < washington,usa < oregon,power,4937.521674980235,flhExc
20th < 2030,usa < washington,usa < oregon,power,3506.498692952924,flhExc
20th < 2030,usa < washington,usa < oregon,power,3506.498692952924,flhExc
30th < 2035,usa < washington,usa < oregon,power,4548.638042220752,flhExc
30th < 2035,usa < washington,usa < oregon,power,4548.638042220752,flhExc
30th < 2040,usa < washington,usa < oregon,power,4568.053635193461,flhExc
30th < 2040,usa < washington,usa < oregon,power,4568.053635193461,flhExc
40th < 2045,usa < washington,usa < oregon,power,4475.471030204098,flhExc
40th < 2045,usa < washington,usa < oregon,power,4475.471030204098,flhExc
40th < 2050,usa < washington,usa < oregon,power,4204.434483347905,flhExc
40th < 2050,usa < washington,usa < oregon,power,4204.434483347905,flhExc
20th < 2025,usa < westVirginia,usa < pennsylvania,power,5731.161403316155,flhExc
20th < 2025,usa < westVirginia,usa < pennsylvania,power,5731.161403316155,flhExc
20th < 2030,usa < westVirginia,usa < pennsylvania,power,6142.687105928885,flhExc
20th < 2030,usa < westVirginia,usa < pennsylvania,power,6142.687105928885,flhExc
30th < 2035,usa < westVirginia,usa < pennsylvania,power,5458.95356518387,flhExc
30th < 2035,usa < westVirginia,usa < pennsylvania,power,5458.95356518387,flhExc
30th < 2040,usa < westVirginia,usa < pennsylvania,power,5686.834459441027,flhExc
30th < 2040,usa < westVirginia,usa < pennsylvania,power,5686.834459441027,flhExc
40th < 2045,usa < westVirginia,usa < pennsylvania,power,5439.229854826408,flhExc
40th < 2045,usa < westVirginia,usa < pennsylvania,power,5439.229854826408,flhExc
